Latitude_deg,Longitude_deg,Altitude_m
0.0,16.322814086827712,32608.995435395278
0.0,16.331441749277737,32390.17218533368
0.0,16.33999472216704,32171.73903450952
0.0,16.348473113321926,31953.704621937824
0.0,16.356877032691074,31736.077620178927
0.0,16.365206592367205,31518.86673507071
0.0,16.373461906608892,31302.080705452943
0.0,16.381643091862347,31085.72830288345
0.0,16.389750266783388,30869.818331349175
0.0,16.39778355225938,30654.35962696653
0.0,16.405743071431374,30439.361057676142
0.0,16.413628949716188,30224.831522930413
0.0,16.42144131482866,30010.779953370336
0.0,16.42918029680389,29797.215310497442
0.0,16.436846028019616,29584.14658633573
0.0,16.444438643218586,29371.58280308731
0.0,16.45195827953103,29159.5330127778
0.0,16.459405076497188,28948.006296894047
0.0,16.46677917608986,28737.011766014388
0.0,16.474080722737042,28526.558559430065
0.0,16.48130986334457,28316.6558447571
0.0,16.48846674731886,28107.31281754095
0.0,16.495551526589633,27898.538700849283
0.0,16.502564355632725,27690.342744862195
0.0,16.5095053914929,27482.7342264459
0.0,16.516374793806705,27275.72244872339
0.0,16.523172724825358,27069.316740632523
0.0,16.529899349437656,26863.52645647549
0.0,16.53655483519289,26658.36097546178
0.0,16.543139352323827,26453.82970123645
0.0,16.549653073769623,26249.942061404232
0.0,16.556096175198828,26046.707507040817
0.0,16.562468835032345,25844.135512195528
0.0,16.56877123446642,25642.23557338561
0.0,16.575003557495616,25441.01720907609
0.0,16.581165990935787,25240.489959156606
0.0,16.58725872444702,25040.66338440287
0.0,16.59328195055663,24841.54706593021
0.0,16.599235864682036,24643.150604636176
0.0,16.605120665153716,24445.483620633837
0.0,16.610936553238066,24248.555752673885
0.0,16.61668373316026,24052.376657558372
0.0,16.622362412127067,23856.956009539543
0.0,16.627972800349617,23662.303499714704
0.0,16.633515111066156,23468.42883540271
0.0,16.638989560564724,23275.341739517404
0.0,16.644396368205765,23083.051949925022
0.0,16.64973575644473,22891.569218792953
0.0,16.655007950854564,22700.903311927104
0.0,16.66021318014817,22511.064008098096
0.0,16.665351676200746,22322.061098358594
0.0,16.670423674072122,22133.904385344824
0.0,16.675429412028908,21946.603682572488
0.0,16.68036913156668,21760.16881371732
0.0,16.685243077431966,21574.609611885622
0.0,16.690051497644177,21389.935918876203
0.0,16.694794643517465,21206.157584425062
0.0,16.699472769682394,21023.28446544544
0.0,16.704086134107584,20841.326425249223
0.0,16.708634998121177,20660.29333276488
0.0,16.71311962643221,20480.195061736275
0.0,16.71754028715183,20301.041489914292
0.0,16.72189725181441,20122.842498235404
0.0,16.72619079539848,19945.607969989767
0.0,16.730421196347564,19769.34778997535
0.0,16.734588736590823,19594.07184364018
0.0,16.738693701563548,19419.790016218554
0.0,16.742736380227523,19246.512191845803
0.0,16.746717065091186,19074.248252669116
0.0,16.750636052229634,18903.008077942068
0.0,16.75449364130443,18732.801543110283
0.0,16.75829013558324,18563.638518882915
0.0,16.762025841959314,18395.528870292008
0.0,16.765701070970707,18228.482455741614
0.0,16.769316136819334,18062.509126043646
0.0,16.77287135738985,17897.618723440915
0.0,16.776367054268245,17733.821080621798
0.0,16.779803552760313,17571.12601971859
0.0,16.783181181909825,17409.54335129354
0.0,16.78650027451653,17249.08287331881
0.0,16.78976116715387,17089.754370137583
0.0,16.792964200186532,16931.5676114168
0.0,16.796109717787715,16774.532351087313
0.0,16.79919806795614,16618.65832627006
0.0,16.802229602532837,16463.955256194575
0.0,16.805204677217695,16310.432841100032
0.0,16.80812365158572,16158.100761128357
0.0,16.810986889103035,16006.968675205251
0.0,16.813794757142638,15857.046219905373
0.0,16.816547626999885,15708.343008310767
0.0,16.81924587390767,15560.868628854863
0.0,16.821889877051397,15414.632644152269
0.0,16.824480019583582,15269.644589822972
0.0,16.827016688638277,15125.913973298622
0.0,16.82950027534511,14983.450272620888
0.0,16.83193117484313,14842.262935225386
0.0,16.834309786294288,14702.361376717687
0.0,16.836636512896696,14563.754979632795
0.0,16.838911761897542,14426.453092188574
0.0,16.841135944605753,14290.465027022175
0.0,16.84330947640436,14155.800059919944
0.0,16.845432776762543,14022.467428532662
0.0,16.84750626924743,13890.476331081707
0.0,16.84953038153558,13759.835925051011
0.0,16.85150554542421,13630.555325870868
0.0,16.85343219684208,13502.643605589867
0.0,16.855310775860158,13376.109791534021
0.0,16.857141726701986,13250.962864958448
0.0,16.85892549775377,13127.211759682046
0.0,16.8606625415742,13004.865360718919
0.0,16.862353314904023,12883.932502893033
0.0,16.863998278675343,12764.421969444258
0.0,16.86559789802069,12646.342490626033
0.0,16.86715264228187,12529.702742286492
0.0,16.86866298501853,12414.51134444517
0.0,16.87012940401658,12300.776859855978
0.0,16.871552381296354,12188.507792561082
0.0,16.872932403120632,12077.712586430833
0.0,16.874269960002437,11968.39962370065
0.0,16.875565546712732,11860.577223489527
0.0,16.87681966228794,11754.2536403134
0.0,16.87803281003737,11649.437062586425
0.0,16.879205497550547,11546.135611112695
0.0,16.880338236704453,11444.357337566558
0.0,16.88143154367078,11344.110222963849
0.0,16.88248593892313,11245.402176123345
0.0,16.883501947244245,11148.241032116348
0.0,16.88448009773332,11052.634550706483
0.0,16.885420923813392,10958.590414781822
0.0,16.88632496323888,10866.116228771629
0.0,16.88719275810336,10775.219517057296
0.0,16.888024854847465,10685.90772237
0.0,16.888821804267238,10598.18820417975
0.0,16.889584161522723,10512.068237070926
0.0,16.89031248614707,10427.555009110365
0.0,16.891007342056067,10344.65562020056
